model_size_label,identity_frame,axis_name,accuracy_mean,accuracy_ci95_low,accuracy_ci95_high,hits,trials,seed_count,p_value_vs_chance,row_p_value_vs_chance,cluster_accuracy_mean,cluster_accuracy_ci95_low,cluster_accuracy_ci95_high,cluster_count,cluster_hits_above_chance,cluster_non_tie_count,cluster_tie_count,cluster_sign_p_value_vs_chance,baseline_vs_contrary_axis_gap_mean,baseline_vs_alt_axis_gap_mean,p_value_vs_chance_holm,cluster_sign_p_value_vs_chance_holm
1b,family_self,collaborative_vs_authoritative,0.5,0.43333333333333335,0.5722222222222222,90,180,5,2.8711032682346933e-06,2.8711032682346933e-06,0.49999999999999994,0.38888888888888884,0.611111111111111,6,4,4,2,0.0625,0.0082610379368501,0.029069332942917192,1.1484413072938773e-05,0.25
1b,family_self,expansive_vs_terse,0.5,0.42777777777777776,0.5722222222222222,90,180,5,2.8711032682346933e-06,2.8711032682346933e-06,0.5,0.27777777777777773,0.6666666666666666,6,5,6,0,0.10937500000000004,0.009104361796128115,0.0313025540576941,1.1484413072938773e-05,0.3281250000000001
1b,family_self,selfref_vs_impersonal,0.3888888888888889,0.31666666666666665,0.4666666666666667,70,180,5,0.0678018225960851,0.0678018225960851,0.3888888888888889,0.27777777777777773,0.5,6,2,3,3,0.5000000000000003,0.0029578437088447996,0.0039882190612116055,0.1356036451921702,1.0
1b,family_self,cautious_vs_assertive,0.3055555555555556,0.2388888888888889,0.37777777777777777,55,180,5,0.8071449847499924,0.8071449847499924,0.3055555555555555,0.2222222222222222,0.38888888888888884,6,1,3,3,0.8750000000000007,0.009175699421836735,0.010552442929901318,0.8071449847499924,1.0
