source_revision,n,avg_logprob_mean,avg_logprob_ci95_low,avg_logprob_ci95_high,perplexity_mean,perplexity_ci95_low,perplexity_ci95_high,self_preferred_mean,self_preferred_ci95_low,self_preferred_ci95_high,distance_from_diagonal_mean,distance_from_diagonal_ci95_low,distance_from_diagonal_ci95_high,diagonal_margin_logprob_mean,diagonal_margin_logprob_ci95_low,diagonal_margin_logprob_ci95_high
step128000,30,-1.1711977223555248,-1.2927651446064312,-1.0619556213418642,3.411887804219368,3.0318371002431266,3.8465353577172765,0.3333333333333333,0.16666666666666666,0.5,63000.0,45890.833333333336,80535.83333333333,-0.1227313737074534,-0.2335705532133579,-0.026064266959826186
step143000,30,-1.0757975896199545,-1.157069610953331,-0.9817333612342676,3.0226802038734304,2.7464927707920515,3.260644341071273,0.3333333333333333,0.16666666666666666,0.5,72000.0,52297.5,92700.83333333333,-0.1227313737074534,-0.2335705532133579,-0.026064266959826186
step16000,30,-1.0820249934991202,-1.223273923198382,-0.9464705054461957,3.182904584826449,2.7398025688135053,3.6600245392545094,0.3333333333333333,0.16666666666666666,0.5,59800.0,41166.666666666664,78500.83333333333,-0.1227313737074534,-0.2335705532133579,-0.026064266959826186
step4000,30,-1.01182977159818,-1.073156929910183,-0.9434159030020237,2.7969531846277524,2.6022725078362403,2.9807899490418275,0.3333333333333333,0.16666666666666666,0.5,67000.0,46299.166666666664,86702.5,-0.1227313737074534,-0.2335705532133579,-0.026064266959826186
step64000,30,-1.2190314809481302,-1.3134120015303294,-1.1183072641988596,3.5158197619964824,3.14487494421459,3.8676380688915497,0.3333333333333333,0.16666666666666666,0.5,50200.0,40596.666666666664,59433.333333333336,-0.1227313737074534,-0.2335705532133579,-0.026064266959826186
