pair_name,control_kind,graft_mode,prompt_family,n,prompt_count,donor_identity_fraction_mean,donor_identity_fraction_ci95_low,donor_identity_fraction_ci95_high,js_to_host_mean,js_to_host_ci95_low,js_to_host_ci95_high,js_to_donor_mean,js_to_donor_ci95_low,js_to_donor_ci95_high,text_donor_identity_fraction_mean,text_donor_identity_fraction_ci95_low,text_donor_identity_fraction_ci95_high,semantic_donor_identity_fraction_mean,semantic_donor_identity_fraction_ci95_low,semantic_donor_identity_fraction_ci95_high,recovery_fraction_mean,recovery_fraction_ci95_low,recovery_fraction_ci95_high,persistence_mean,persistence_ci95_low,persistence_ci95_high,cad_mean,cad_ci95_low,cad_ci95_high,next_token_kl_mean,next_token_kl_ci95_low,next_token_kl_ci95_high,activation_norm_deviation_mean,activation_norm_deviation_ci95_low,activation_norm_deviation_ci95_high,verbal_donor_claim_mean,verbal_donor_claim_ci95_low,verbal_donor_claim_ci95_high
later_host_young_donor,random_same_norm,single_layer,advice,50,1,0.1780371176917269,0.1332828166261126,0.22273503726225358,0.03232745159359183,0.016387591450569745,0.051119734947453255,0.06713563438504934,0.05157395279314369,0.08613637636881322,0.14022669814403332,0.08791200797055822,0.1897971745438843,0.1983661342674206,0.13494138394548852,0.2630847072310124,0.11776286465442828,0.06494600090045109,0.17794653399346652,0.8822371353455718,0.8220534660065336,0.9350539990995489,733.4053253352643,432.8016555466056,1058.711218202412,0.15882892372552304,0.07155647822911851,0.2684473027753993,0.10492241554893553,0.06189772209408693,0.15292539795348417,0.96,0.9,1.0
later_host_young_donor,random_same_norm,single_layer,continuation,50,1,0.19711901639228846,0.14983045705982767,0.2407680772884025,0.03023965898377355,0.014709173757903047,0.04761397459675208,0.05928116161376238,0.046608528845943506,0.0741173178013414,0.41539149325649466,0.38313074447546486,0.44375438017957,0.4446973301324684,0.40523112088355834,0.4771825706529371,0.10887521384363474,0.05611306935228678,0.1719511927669019,0.8911247861563651,0.8280488072330981,0.9438869306477131,845.1804587829113,437.29455001434684,1374.0044168649315,0.13129599389387295,0.06097923477890435,0.21387088789814152,0.1811056778766215,0.11521388988150284,0.25244003377156327,1.0,1.0,1.0
later_host_young_donor,random_same_norm,single_layer,explanation,50,1,0.2165678735566536,0.1638430800217214,0.266057786723473,0.04331269790272927,0.021232556188897432,0.07099166659683395,0.07169480171054601,0.05168108191993088,0.09752401671372353,0.1303123288116586,0.07021092302602089,0.19034496870336587,0.09219978519892173,0.04950320683865078,0.13486853943773713,0.09183635509664151,0.04699170354017303,0.14557587072016206,0.9081636449033585,0.8544241292798378,0.953008296459827,635.3353555583953,378.17005710291863,907.2013647115231,0.20424486690782942,0.09063744418817805,0.35156487414479487,0.30452743601053955,0.2285322388773784,0.37635506740771235,1.0,1.0,1.0
later_host_young_donor,random_same_norm,single_layer,judgment,200,4,0.2090898604829152,0.18222214905603296,0.23441726037475916,0.03672752689526533,0.028527809162469567,0.04573417853008232,0.0826254222728312,0.07486284680641257,0.09098432254581712,0.32156788267018627,0.28784794114395096,0.3534109761156881,0.2547138166108284,0.22582249218875144,0.281710380684802,0.09001913101987523,0.06470296065578061,0.11613661365798655,0.9099808689801248,0.8838633863420136,0.9352970393442194,646.0100743925572,513.4864967801869,784.2508847079499,0.17719909104751422,0.1307051257283383,0.22800758843308722,0.10788654747884721,0.08170128594897687,0.13522601880086582,0.995,0.985,1.0
later_host_young_donor,random_same_norm,single_layer,style_opening,50,1,0.16846592850082495,0.12325155449901562,0.2096905720996466,0.024624075138999616,0.011178871092859482,0.04148413863228416,0.06035993359982968,0.046150112960487606,0.07683516355790197,0.07016185125960325,0.051062224958667406,0.09258082939944322,0.090086875156163,0.06049200629000338,0.12373137876748891,0.09547411400738354,0.04802868425282197,0.15282168144265967,0.9045258859926166,0.8471783185573404,0.9519713157471781,613.6726446843147,362.83326408195495,881.8971107608676,0.12072240132372826,0.046854984546545894,0.21367915974976495,0.17789325760677457,0.1160040829796344,0.23801310195680708,1.0,1.0,1.0
later_host_young_donor,random_same_norm,suffix,advice,50,1,0.2861699230691892,0.22983983343631262,0.33947475190859766,0.1218129327223869,0.08253729741313146,0.16648914301316833,0.15286123886704445,0.11425107408314944,0.19821338097937405,0.2819835951864839,0.21485784694558682,0.34582483010949905,0.2985092706269038,0.23500166801024136,0.35620235970506237,0.14789182301033063,0.08859848340446448,0.21424442733255142,0.8521081769896692,0.7857555726674484,0.9114015165955356,993.0256823301315,598.1844826846122,1387.757188981056,0.7013204115000553,0.4454023241880641,0.9901806622539006,108.23588965177537,80.83846795457602,138.32944839805364,0.94,0.86,1.0
later_host_young_donor,random_same_norm,suffix,continuation,50,1,0.28377697116460415,0.22521853713606155,0.33829843900910567,0.09039833549817558,0.06394232488457056,0.12175955861159309,0.11705025300383567,0.09284811824932694,0.1445651494394988,0.42221438434129893,0.393894984890821,0.4481729401402964,0.47154806854438713,0.44132747680044404,0.49552667256824795,0.12702275907870672,0.07471518309962717,0.1872994343439611,0.8729772409212933,0.8127005656560389,0.9252848169003728,959.2350495564938,581.7709626255929,1340.5080922589898,0.44224457442061976,0.3105632227995084,0.5915106703061028,104.19516763478518,78.09017430867256,132.98113960340618,1.0,1.0,1.0
later_host_young_donor,random_same_norm,suffix,explanation,50,1,0.2919405074619339,0.23704414345066696,0.3438073968291379,0.10168051769287559,0.06798064871654423,0.14011679304702193,0.13122388429939746,0.09836195094138384,0.16942881946079433,0.2101336424984332,0.14009544135721622,0.27041160488019045,0.19944754553585728,0.1307123306920368,0.2678027051435533,0.13757650392020007,0.08227535520024197,0.20146446798439344,0.8624234960798001,0.7985355320156066,0.917724644799758,992.1958003807068,595.7032900685072,1395.9359472550152,0.4797682931215968,0.32139376783061013,0.6612276489351643,108.2134026145935,79.95413088971377,139.28888044929505,1.0,1.0,1.0
later_host_young_donor,random_same_norm,suffix,judgment,200,4,0.27867510587848393,0.2480439997850146,0.30665869799570294,0.1187051978558884,0.09665549319806359,0.13863598697688212,0.15637556508183478,0.13762463566195218,0.17373877636762336,0.349407548293758,0.31876196249700356,0.37714066156248854,0.290936173163983,0.2627187318212965,0.3150916129284593,0.12835852998075403,0.10008084483427275,0.15919853974716208,0.8716414700192459,0.8408014602528379,0.8999191551657273,943.3193427950143,774.4483758828939,1142.4054593923834,0.7219518853269983,0.5657787722660869,0.8769563950638839,103.66601506754756,89.26818343902379,118.55066695717349,0.985,0.965,1.0
later_host_young_donor,random_same_norm,suffix,style_opening,50,1,0.2796265932204054,0.22037961049674193,0.33100842091794047,0.10025164663529722,0.0648741551841631,0.1424973989640639,0.12556382283568382,0.09383985447511077,0.16295720127411187,0.150732591097038,0.10243076256601093,0.20467471474494345,0.16406198869647726,0.1166695038711371,0.21435558883889963,0.14276445130479432,0.08672087888769155,0.20818929172532935,0.8572355486952056,0.7918107082746706,0.9132791211123084,1003.8721775448322,603.0844525594115,1408.630671704143,0.5437132665072568,0.33076579700008735,0.8011503517612,110.15925765573978,82.18721635346115,140.72800028458235,1.0,1.0,1.0
