pair_name,control_kind,graft_mode,token_position_label,n,prompt_count,donor_identity_fraction_mean,donor_identity_fraction_ci95_low,donor_identity_fraction_ci95_high,js_to_host_mean,js_to_host_ci95_low,js_to_host_ci95_high,js_to_donor_mean,js_to_donor_ci95_low,js_to_donor_ci95_high,text_donor_identity_fraction_mean,text_donor_identity_fraction_ci95_low,text_donor_identity_fraction_ci95_high,semantic_donor_identity_fraction_mean,semantic_donor_identity_fraction_ci95_low,semantic_donor_identity_fraction_ci95_high,recovery_fraction_mean,recovery_fraction_ci95_low,recovery_fraction_ci95_high,persistence_mean,persistence_ci95_low,persistence_ci95_high,cad_mean,cad_ci95_low,cad_ci95_high,next_token_kl_mean,next_token_kl_ci95_low,next_token_kl_ci95_high,activation_norm_deviation_mean,activation_norm_deviation_ci95_low,activation_norm_deviation_ci95_high,verbal_donor_claim_mean,verbal_donor_claim_ci95_low,verbal_donor_claim_ci95_high
later_host_young_donor,shuffled_prompt,prefix,first_prompt_token,200,8,0.21342327465465477,0.19013287977766347,0.2360653803904945,0.016912712729317717,0.014436815954984014,0.01917670018541503,0.05670784624293446,0.053227864856598896,0.060216007684590296,0.3455322966751923,0.31268002744586687,0.37464531592109024,0.3302471503613848,0.30242337559805116,0.3575485608726354,0.38070234291972727,0.33687170729715593,0.42224053749303075,0.6192976570802727,0.5777594625069692,0.6631282927028439,3224.87893052876,2901.023762434855,3522.9698311323227,0.07189107570287888,0.06129616266482117,0.08155980259923308,177.68832245060707,156.4479414146056,197.57924985442963,0.925,0.885,0.96
later_host_young_donor,shuffled_prompt,prefix,last_prompt_token,200,8,0.3823251682282056,0.3500251750057575,0.41128385033093934,0.11092727017072321,0.09852085279020048,0.12343951247308724,0.12888041867874564,0.11618724406394176,0.14256616712315007,0.3656505569796256,0.3402330228843793,0.3892841999971068,0.3082528728221758,0.2856581916783349,0.33013480084323854,0.007411502438472281,0.003916861370475751,0.011445692295059243,0.9925884975615279,0.9885543077049408,0.9960831386295242,421.32376069307327,383.51471003985404,457.72074300819634,0.6416160680780013,0.5574431453337857,0.7269951165978528,23.376910584860017,20.56006161894579,26.117910292438697,0.925,0.885,0.96
later_host_young_donor,shuffled_prompt,single_layer,first_prompt_token,200,8,0.03701261319323694,0.027278220645320754,0.04881619452097072,0.002120229922584258,0.0014611097310407786,0.002900474246562225,0.051318978387862445,0.048909132967703044,0.0538726063426584,0.23477538665649106,0.20191415454707307,0.2663249080838996,0.21651910107955824,0.18830075623045583,0.24692642802640313,0.24505721157731453,0.20525148026604328,0.28270395617066996,0.7549427884226855,0.7172960438293301,0.7947485197339568,1177.875197082758,1026.939617164992,1338.050903687127,0.008668146605923539,0.00595543744411043,0.011947259666503666,0.13118086799513548,0.11109148417937104,0.15414867819298525,0.995,0.985,1.0
later_host_young_donor,shuffled_prompt,single_layer,last_prompt_token,200,8,0.3486144267693387,0.31670189323622444,0.3788526795781582,0.07379960363505234,0.06411718718341217,0.08405941535855527,0.09729828919284046,0.08705474894656799,0.10712459786818362,0.24775543459747254,0.21984525631521398,0.27938737312607825,0.20710165714389794,0.181308707910293,0.2345093267256175,0.0030404193782786002,0.0008418156996773504,0.006028091284941222,0.9969595806217214,0.9939719087150588,0.9991581843003227,159.66927537679672,143.539086635828,176.4777450778782,0.40480190466230853,0.3389681214787779,0.47038355160387435,0.1688178762444295,0.12854015711217653,0.20884589773870538,0.995,0.985,1.0
later_host_young_donor,shuffled_prompt,suffix,first_prompt_token,200,8,0.056878838875808,0.04375671955969493,0.0704031323630377,0.003312487679431797,0.002494698491918825,0.004175600924852915,0.05187810514122248,0.04913025817135349,0.05485754692158661,0.25451887788509253,0.22137819761995345,0.2853751180861255,0.24430392994955866,0.21313010703827331,0.2734465552989743,0.48034330185461505,0.4400705694169665,0.5150125570842218,0.5196566981453848,0.4849874429157782,0.5599294305830336,2262.4980846202375,1989.5883648130746,2525.4609966428134,0.013947619008395123,0.01045712917826313,0.01764542369522678,221.74202822871507,204.21756002618372,237.1999066714458,1.0,1.0,1.0
later_host_young_donor,shuffled_prompt,suffix,last_prompt_token,200,8,0.3555284856232217,0.3304668644139089,0.3783703720000346,0.13778162260838145,0.12394180659814173,0.1510097516850792,0.1794391137547791,0.16564215106423943,0.19317094025807455,0.29394339947189246,0.26409926764359926,0.32386637257117235,0.2426361011892962,0.21623417553303728,0.2677398215285814,0.03299099780516146,0.02592458877166378,0.039684735106591096,0.9670090021948385,0.9603152648934089,0.9740754112283362,337.64052291572096,300.70561762011056,372.15606906612214,1.2646570977808733,1.1118262843461197,1.4180176158286375,55.271167534589765,50.62235913453996,59.23446227027476,0.965,0.935,0.9851249999999999
later_host_young_donor,very_early,prefix,first_prompt_token,200,8,0.31153541849590943,0.2777958949928333,0.34339642929669323,0.15523496692250774,0.13179037159366816,0.1792709147741034,0.18666672359220685,0.1696855155720841,0.2041154422473628,0.36645499567768824,0.3371180266772039,0.39413037369106607,0.3825385457047447,0.3552808530214842,0.4067375521328421,0.5728664030021503,0.5130304883846398,0.6306723567812921,0.4271335969978496,0.3693276432187079,0.48696951161536023,9135.641299074292,8130.983563375384,10111.97730212468,0.9102052461869607,0.7668160458208149,1.0541453942917396,539.3285873098066,478.4197899199899,598.5311458130215,0.93,0.894875,0.96
later_host_young_donor,very_early,prefix,last_prompt_token,200,8,0.3603767413208206,0.3240641306064544,0.3962884525479126,0.11312753429119767,0.09205822346527111,0.13641639723603657,0.12916267553344368,0.11156873380066827,0.14622009678091855,0.36055186203628525,0.3311679133663004,0.38896754443266035,0.3799689056430702,0.3532780874718679,0.4026337161338947,0.08620301963747026,0.0598468675174635,0.11466418878579508,0.9137969803625297,0.885335811214205,0.9401531324825365,751.9316212964058,596.2761112735868,915.3813021027446,0.6572199376120988,0.5246832631243414,0.8030713896402049,37.509748972349335,29.25862570168625,46.00203850155021,0.925,0.89,0.955
later_host_young_donor,very_early,single_layer,first_prompt_token,200,8,0.11654138410203607,0.0951414583497474,0.13852395047209454,0.02542042276560096,0.018428395163223286,0.03336938618736531,0.10526905666105449,0.09901498176925816,0.11178276557824574,0.26524437142766233,0.23114443035774765,0.2963984303679231,0.2680565283322629,0.23737102976928323,0.29718089313813767,0.5213791249114335,0.4654872484497019,0.5758525191175207,0.47862087508856654,0.4241474808824794,0.5345127515502981,3145.9033940279483,2679.119319746196,3656.6043913182393,0.1352717438498803,0.09332687179349158,0.18221629349255455,0.13118086799513548,0.11109148417937104,0.15414867819298525,0.95,0.92,0.975
later_host_young_donor,very_early,single_layer,last_prompt_token,200,8,0.29711326609627053,0.2626302477786996,0.3304219711802824,0.083422264155015,0.06584489546732585,0.10131794529199487,0.11572204452008009,0.10271152383321897,0.1286374384141527,0.24648539162466637,0.21350471884037697,0.2763474470190516,0.2628260219128687,0.23356707500591864,0.29021414795408773,0.04752865730140712,0.029151266080155388,0.06751763715255635,0.9524713426985929,0.9324823628474437,0.9708487339198446,307.12214890241626,217.58086978805065,401.7899095291495,0.4426520667372097,0.34207099006974745,0.5424426959766533,0.1688178762444295,0.12854015711217653,0.20884589773870538,0.935,0.9,0.965
