pair_name,control_kind,graft_mode,token_position_label,layer_label,blend_lambda,n,prompt_count,donor_identity_fraction_mean,donor_identity_fraction_ci95_low,donor_identity_fraction_ci95_high,js_to_host_mean,js_to_host_ci95_low,js_to_host_ci95_high,js_to_donor_mean,js_to_donor_ci95_low,js_to_donor_ci95_high,text_donor_identity_fraction_mean,text_donor_identity_fraction_ci95_low,text_donor_identity_fraction_ci95_high,semantic_donor_identity_fraction_mean,semantic_donor_identity_fraction_ci95_low,semantic_donor_identity_fraction_ci95_high,recovery_fraction_mean,recovery_fraction_ci95_low,recovery_fraction_ci95_high,persistence_mean,persistence_ci95_low,persistence_ci95_high,cad_mean,cad_ci95_low,cad_ci95_high,next_token_kl_mean,next_token_kl_ci95_low,next_token_kl_ci95_high,activation_norm_deviation_mean,activation_norm_deviation_ci95_low,activation_norm_deviation_ci95_high,verbal_donor_claim_mean,verbal_donor_claim_ci95_low,verbal_donor_claim_ci95_high
later_host_young_donor,primary,single_layer,last_prompt_token,middle,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,4.566337704658508,3.829490900039673,5.303184509277344,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.026819653809070587,0.022330861538648605,0.03130844607949257,1.0,1.0,1.0
later_host_young_donor,primary,single_layer,last_prompt_token,middle,1.0,2,2,0.563418407249173,0.5121360918534503,0.6147007226448956,0.0289612440392375,0.025172026827931404,0.032750461250543594,0.02348815556615591,0.01577802561223507,0.03119828552007675,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,180.63050079345703,180.12158203125,181.13941955566406,0.13214518129825592,0.10702833533287048,0.15726202726364136,0.026819653809070587,0.022330861538648605,0.03130844607949257,1.0,1.0,1.0
later_host_young_donor,primary,suffix,last_prompt_token,early,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,4.808383941650391,4.033620834350586,5.583147048950195,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.9522278308868408,0.7953259944915771,1.1091296672821045,1.0,1.0,1.0
later_host_young_donor,primary,suffix,last_prompt_token,early,1.0,2,2,0.436060145408903,0.4348174139572794,0.43730287686052655,0.12213308364152908,0.11225573718547821,0.13201043009757996,0.1580168604850769,0.14444446563720703,0.17158925533294678,0.4121397312037812,0.0,0.8242794624075624,0.16544083642115254,-7.216449660040072e-16,0.3308816728423058,0.24100845833716214,0.2095981277387447,0.2724187889355796,0.7589915416628379,0.7275812110644204,0.7904018722612554,596.394287109375,581.1234130859375,611.6651611328125,1.083798587322235,0.9502320289611816,1.2173651456832886,73.46169662475586,70.58160400390625,76.34178924560547,1.0,1.0,1.0
later_host_young_donor,primary,suffix,last_prompt_token,late,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,1.5642588138580322,1.2657086849212646,1.8628089427947998,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.9522278308868408,0.7953259944915771,1.1091296672821045,1.0,1.0,1.0
later_host_young_donor,primary,suffix,last_prompt_token,late,1.0,2,2,0.436060145408903,0.4348174139572794,0.43730287686052655,0.12213308364152908,0.11225573718547821,0.13201043009757996,0.1580168604850769,0.14444446563720703,0.17158925533294678,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.24100845833716214,0.2095981277387447,0.2724187889355796,0.7589915416628379,0.7275812110644204,0.7904018722612554,64.56402587890625,63.184722900390625,65.94332885742188,1.083798587322235,0.9502320289611816,1.2173651456832886,73.46169662475586,70.58160400390625,76.34178924560547,1.0,1.0,1.0
later_host_young_donor,primary,suffix,last_prompt_token,middle,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,4.53603208065033,3.8057610988616943,5.266303062438965,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.9522278308868408,0.7953259944915771,1.1091296672821045,1.0,1.0,1.0
later_host_young_donor,primary,suffix,last_prompt_token,middle,1.0,2,2,0.436060145408903,0.4348174139572794,0.43730287686052655,0.12213308364152908,0.11225573718547821,0.13201043009757996,0.1580168604850769,0.14444446563720703,0.17158925533294678,0.25793879881267756,0.0,0.5158775976253551,0.2175714911272126,-7.216449660040072e-16,0.43514298225442594,0.24100845833716214,0.2095981277387447,0.2724187889355796,0.7589915416628379,0.7275812110644204,0.7904018722612554,428.19264221191406,414.0283203125,442.3569641113281,1.083798587322235,0.9502320289611816,1.2173651456832886,73.46169662475586,70.58160400390625,76.34178924560547,1.0,1.0,1.0
later_host_young_donor,random_same_norm,prefix,last_prompt_token,early,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,4.864905834197998,4.087335586547852,5.6424760818481445,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.019847603514790535,0.019280651584267616,0.020414555445313454,1.0,1.0,1.0
later_host_young_donor,random_same_norm,prefix,last_prompt_token,early,1.0,2,2,0.4091465401005157,0.3295116708310057,0.48878140937002573,0.02297758311033249,0.019286589697003365,0.026668576523661613,0.03356850706040859,0.02789277955889702,0.039244234561920166,0.025825118961660936,0.0,0.05165023792332187,0.11680314615363796,-7.216449660040072e-16,0.23360629230727664,0.0,0.0,0.0,1.0,1.0,1.0,261.11449432373047,255.9106903076172,266.31829833984375,0.09679481387138367,0.07895536720752716,0.11463426053524017,16.427881240844727,16.363746643066406,16.492015838623047,1.0,1.0,1.0
later_host_young_donor,random_same_norm,prefix,last_prompt_token,late,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,4.864905834197998,4.087335586547852,5.6424760818481445,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.6365379989147186,0.5758330225944519,0.6972429752349854,1.0,1.0,1.0
later_host_young_donor,random_same_norm,prefix,last_prompt_token,late,1.0,2,2,0.458618957317781,0.43702244903537124,0.4802154656001908,0.22812385112047195,0.14358337223529816,0.31266433000564575,0.26169662177562714,0.1849658191204071,0.33842742443084717,0.5058003351550526,0.49999999999983635,0.5116006703102689,0.4469256129007082,0.38527154724459345,0.508579678556823,0.0,0.0,0.0,1.0,1.0,1.0,672.7289428710938,654.6746826171875,690.783203125,1.26254403591156,0.8729637861251831,1.652124285697937,55.53846549987793,53.33012771606445,57.746803283691406,1.0,1.0,1.0
later_host_young_donor,random_same_norm,prefix,last_prompt_token,middle,0.0,2,2,0.0024447978095292876,0.001865164953861203,0.003024430665197372,7.961308983794879e-05,4.747588172904216e-05,0.00011175029794685543,0.031121980398893356,0.02540650963783264,0.03683745115995407,0.0,0.0,0.0,-1.6515728190600574e-16,-7.216449660040072e-16,3.913304021919957e-16,0.0,0.0,0.0,1.0,1.0,1.0,4.864905834197998,4.087335586547852,5.6424760818481445,0.00031965269590727985,0.00018895621178671718,0.0004503491800278425,0.026819653809070587,0.022330861538648605,0.03130844607949257,1.0,1.0,1.0
