model_size_label,identity_frame,axis_name,accuracy_mean,accuracy_ci95_low,accuracy_ci95_high,hits,trials,seed_count,p_value_vs_chance,row_p_value_vs_chance,cluster_accuracy_mean,cluster_accuracy_ci95_low,cluster_accuracy_ci95_high,cluster_count,cluster_hits_above_chance,cluster_non_tie_count,cluster_tie_count,cluster_sign_p_value_vs_chance,baseline_vs_contrary_axis_gap_mean,baseline_vs_alt_axis_gap_mean,p_value_vs_chance_holm,cluster_sign_p_value_vs_chance_holm
1b,family_self,selfref_vs_impersonal,0.3333333333333333,0.16666666666666666,0.5416666666666666,8,24,2,0.5761953516216172,0.5761953516216172,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0,0,2,,0.0,0.0052006711640473,1.0,
70m,baseline_helpful,expansive_vs_terse,0.3333333333333333,0.16666666666666666,0.5416666666666666,8,24,2,0.5761953516216172,0.5761953516216172,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0,0,2,,0.007818308744649699,0.00587059575499285,1.0,
70m,baseline_helpful,selfref_vs_impersonal,0.3333333333333333,0.16666666666666666,0.5416666666666666,8,24,2,0.5761953516216172,0.5761953516216172,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0,0,2,,0.013313431617072097,0.012525732427842001,1.0,
70m,family_self,expansive_vs_terse,0.3333333333333333,0.16666666666666666,0.5416666666666666,8,24,2,0.5761953516216172,0.5761953516216172,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0,0,2,,0.00889423550317505,0.013777911265466949,1.0,
1b,baseline_helpful,expansive_vs_terse,0.25,0.08333333333333333,0.4166666666666667,6,24,2,0.8617464958710982,0.8617464958710982,0.25,0.16666666666666666,0.3333333333333333,2,0,1,1,1.0,0.0345115789550005,0.00512478598369225,1.0,1.0
1b,baseline_helpful,selfref_vs_impersonal,0.25,0.08333333333333333,0.4166666666666667,6,24,2,0.8617464958710982,0.8617464958710982,0.25,0.16666666666666666,0.3333333333333333,2,0,1,1,1.0,0.0020550131470323,0.0006991164536703499,1.0,1.0
70m,family_self,selfref_vs_impersonal,0.25,0.08333333333333333,0.4166666666666667,6,24,2,0.8617464958710982,0.8617464958710982,0.25,0.16666666666666666,0.3333333333333333,2,0,1,1,1.0,0.008283771636545348,0.005723599909403049,1.0,1.0
1b,family_self,expansive_vs_terse,0.16666666666666666,0.041666666666666664,0.3333333333333333,4,24,2,0.9800999306587121,0.9800999306587121,0.16666666666666666,0.0,0.3333333333333333,2,0,1,1,1.0,0.01291400604557675,0.024011377588516198,1.0,1.0
